source,research_tier,priority,research_batch,keyword,keyword_type,intent,service_slug,service_name,tier,group,in_new_content_set,location,region,target_page_type,target_url,volume,keyword_difficulty,cpc_usd,in_semrush_export,database,seed_keyword,competitive_density,number_of_results,serp_features,trend,click_potential,page,topic,page_type,tags,content_references,competitors
renovation-keyword-list,B,2,5,interior door installation permit ontario,permit,Informational,interior-door-installation,Interior Door Installation,tier-2,Doors,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,interior door installation quote,quote,Transactional,interior-door-installation,Interior Door Installation,tier-2,Doors,no,,,service page,/services/interior-door-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,best interior renovation,comparison,Commercial,interior-remodeling,Interior Remodeling,tier-1,,no,,,service page,/services/interior-remodeling.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,interior renovation companies,hiring,Commercial,interior-remodeling,Interior Remodeling,tier-1,,no,,,service page,/services/interior-remodeling.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,interior renovation contractor,hiring,Commercial,interior-remodeling,Interior Remodeling,tier-1,,no,,,service page,/services/interior-remodeling.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,interior renovation ideas,ideas,Informational,interior-remodeling,Interior Remodeling,tier-1,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,interior renovation permit ontario,permit,Informational,interior-remodeling,Interior Remodeling,tier-1,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,interior renovation quote,quote,Transactional,interior-remodeling,Interior Remodeling,tier-1,,no,,,service page,/services/interior-remodeling.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,best kitchen renovations,comparison,Commercial,kitchen-renovations,Kitchen Renovations,tier-1,,yes,,,service page,/services/kitchen-renovations.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,kitchen renovation contractor,hiring,Commercial,kitchen-renovations,Kitchen Renovations,tier-1,,yes,,,service page,/services/kitchen-renovations.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,kitchen renovation permit ontario,permit,Informational,kitchen-renovations,Kitchen Renovations,tier-1,,yes,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,kitchen renovation quote,quote,Transactional,kitchen-renovations,Kitchen Renovations,tier-1,,yes,,,service page,/services/kitchen-renovations.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,kitchen renovations companies,hiring,Commercial,kitchen-renovations,Kitchen Renovations,tier-1,,yes,,,service page,/services/kitchen-renovations.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,kitchen renovations ideas,ideas,Informational,kitchen-renovations,Kitchen Renovations,tier-1,,yes,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,best laminate flooring,comparison,Commercial,laminate-flooring,Laminate Flooring,tier-2,Flooring,no,,,service page,/services/laminate-flooring.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,laminate flooring companies,hiring,Commercial,laminate-flooring,Laminate Flooring,tier-2,Flooring,no,,,service page,/services/laminate-flooring.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,laminate flooring contractor,hiring,Commercial,laminate-flooring,Laminate Flooring,tier-2,Flooring,no,,,service page,/services/laminate-flooring.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,laminate flooring ideas,ideas,Informational,laminate-flooring,Laminate Flooring,tier-2,Flooring,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,laminate flooring permit ontario,permit,Informational,laminate-flooring,Laminate Flooring,tier-2,Flooring,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,laminate flooring quote,quote,Transactional,laminate-flooring,Laminate Flooring,tier-2,Flooring,no,,,service page,/services/laminate-flooring.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,best laundry room renovation,comparison,Commercial,laundry-room-renovation,Laundry Room Renovation,tier-4,,no,,,service page,/services/laundry-room-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,laundry room renovation companies,hiring,Commercial,laundry-room-renovation,Laundry Room Renovation,tier-4,,no,,,service page,/services/laundry-room-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,laundry room renovation contractor,hiring,Commercial,laundry-room-renovation,Laundry Room Renovation,tier-4,,no,,,service page,/services/laundry-room-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,laundry room renovation ideas,ideas,Informational,laundry-room-renovation,Laundry Room Renovation,tier-4,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,laundry room renovation permit ontario,permit,Informational,laundry-room-renovation,Laundry Room Renovation,tier-4,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,laundry room renovation quote,quote,Transactional,laundry-room-renovation,Laundry Room Renovation,tier-4,,no,,,service page,/services/laundry-room-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,best painting,comparison,Commercial,painting,Painting,tier-3,,no,,,service page,/services/painting.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,painting companies,hiring,Commercial,painting,Painting,tier-3,,no,,,service page,/services/painting.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,painting contractor,hiring,Commercial,painting,Painting,tier-3,,no,,,service page,/services/painting.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,painting ideas,ideas,Informational,painting,Painting,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,painting permit ontario,permit,Informational,painting,Painting,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,painting quote,quote,Transactional,painting,Painting,tier-3,,no,,,service page,/services/painting.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,best patio door installation,comparison,Commercial,patio-door-installation,Patio Door Installation,tier-2,Doors,no,,,service page,/services/patio-door-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,patio door installation companies,hiring,Commercial,patio-door-installation,Patio Door Installation,tier-2,Doors,no,,,service page,/services/patio-door-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,patio door installation contractor,hiring,Commercial,patio-door-installation,Patio Door Installation,tier-2,Doors,no,,,service page,/services/patio-door-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,patio door installation ideas,ideas,Informational,patio-door-installation,Patio Door Installation,tier-2,Doors,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,patio door installation permit ontario,permit,Informational,patio-door-installation,Patio Door Installation,tier-2,Doors,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,patio door installation quote,quote,Transactional,patio-door-installation,Patio Door Installation,tier-2,Doors,no,,,service page,/services/patio-door-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,best porch renovation,comparison,Commercial,porch-renovation,Porch Renovation,tier-3,,no,,,service page,/services/porch-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,porch renovation companies,hiring,Commercial,porch-renovation,Porch Renovation,tier-3,,no,,,service page,/services/porch-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,porch renovation contractor,hiring,Commercial,porch-renovation,Porch Renovation,tier-3,,no,,,service page,/services/porch-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,porch renovation ideas,ideas,Informational,porch-renovation,Porch Renovation,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,porch renovation permit ontario,permit,Informational,porch-renovation,Porch Renovation,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,5,porch renovation quote,quote,Transactional,porch-renovation,Porch Renovation,tier-3,,no,,,service page,/services/porch-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,best privacy fence,comparison,Commercial,privacy-fences,Privacy Fences,tier-2,Fences,no,,,service page,/services/privacy-fences.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,privacy fence companies,hiring,Commercial,privacy-fences,Privacy Fences,tier-2,Fences,no,,,service page,/services/privacy-fences.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,privacy fence contractor,hiring,Commercial,privacy-fences,Privacy Fences,tier-2,Fences,no,,,service page,/services/privacy-fences.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,privacy fence ideas,ideas,Informational,privacy-fences,Privacy Fences,tier-2,Fences,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,privacy fence permit ontario,permit,Informational,privacy-fences,Privacy Fences,tier-2,Fences,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,privacy fence quote,quote,Transactional,privacy-fences,Privacy Fences,tier-2,Fences,no,,,service page,/services/privacy-fences.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,best siding repair,comparison,Commercial,siding-repair,Siding Repair,tier-3,,no,,,service page,/services/siding-repair.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,siding repair companies,hiring,Commercial,siding-repair,Siding Repair,tier-3,,no,,,service page,/services/siding-repair.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,siding repair contractor,hiring,Commercial,siding-repair,Siding Repair,tier-3,,no,,,service page,/services/siding-repair.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,siding repair ideas,ideas,Informational,siding-repair,Siding Repair,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,siding repair permit ontario,permit,Informational,siding-repair,Siding Repair,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,siding repair quote,quote,Transactional,siding-repair,Siding Repair,tier-3,,no,,,service page,/services/siding-repair.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,best sliding door installation,comparison,Commercial,sliding-door-installation,Sliding Door Installation,tier-2,Doors,no,,,service page,/services/sliding-door-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,sliding door installation companies,hiring,Commercial,sliding-door-installation,Sliding Door Installation,tier-2,Doors,no,,,service page,/services/sliding-door-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,sliding door installation contractor,hiring,Commercial,sliding-door-installation,Sliding Door Installation,tier-2,Doors,no,,,service page,/services/sliding-door-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,sliding door installation ideas,ideas,Informational,sliding-door-installation,Sliding Door Installation,tier-2,Doors,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,sliding door installation permit ontario,permit,Informational,sliding-door-installation,Sliding Door Installation,tier-2,Doors,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,sliding door installation quote,quote,Transactional,sliding-door-installation,Sliding Door Installation,tier-2,Doors,no,,,service page,/services/sliding-door-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,best stair renovation,comparison,Commercial,staircase-renovation,Staircase Renovation,tier-3,,no,,,service page,/services/staircase-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,stair renovation companies,hiring,Commercial,staircase-renovation,Staircase Renovation,tier-3,,no,,,service page,/services/staircase-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,stair renovation contractor,hiring,Commercial,staircase-renovation,Staircase Renovation,tier-3,,no,,,service page,/services/staircase-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,stair renovation ideas,ideas,Informational,staircase-renovation,Staircase Renovation,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,stair renovation permit ontario,permit,Informational,staircase-renovation,Staircase Renovation,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,stair renovation quote,quote,Transactional,staircase-renovation,Staircase Renovation,tier-3,,no,,,service page,/services/staircase-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,best tile flooring,comparison,Commercial,tile-flooring,Tile Flooring,tier-2,Flooring,no,,,service page,/services/tile-flooring.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,tile flooring companies,hiring,Commercial,tile-flooring,Tile Flooring,tier-2,Flooring,no,,,service page,/services/tile-flooring.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,tile flooring contractor,hiring,Commercial,tile-flooring,Tile Flooring,tier-2,Flooring,no,,,service page,/services/tile-flooring.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,tile flooring ideas,ideas,Informational,tile-flooring,Tile Flooring,tier-2,Flooring,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,tile flooring permit ontario,permit,Informational,tile-flooring,Tile Flooring,tier-2,Flooring,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,tile flooring quote,quote,Transactional,tile-flooring,Tile Flooring,tier-2,Flooring,no,,,service page,/services/tile-flooring.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,best tile installation,comparison,Commercial,tile-installation,Tile Installation,tier-3,,yes,,,service page,/services/tile-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,tile installation companies,hiring,Commercial,tile-installation,Tile Installation,tier-3,,yes,,,service page,/services/tile-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,tile installation contractor,hiring,Commercial,tile-installation,Tile Installation,tier-3,,yes,,,service page,/services/tile-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,tile installation ideas,ideas,Informational,tile-installation,Tile Installation,tier-3,,yes,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,tile installation permit ontario,permit,Informational,tile-installation,Tile Installation,tier-3,,yes,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,tile installation quote,quote,Transactional,tile-installation,Tile Installation,tier-3,,yes,,,service page,/services/tile-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,baseboard installation companies,hiring,Commercial,trim-baseboards,Trim & Baseboards,tier-3,,no,,,service page,/services/trim-baseboards.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,baseboard installation contractor,hiring,Commercial,trim-baseboards,Trim & Baseboards,tier-3,,no,,,service page,/services/trim-baseboards.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,baseboard installation ideas,ideas,Informational,trim-baseboards,Trim & Baseboards,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,baseboard installation permit ontario,permit,Informational,trim-baseboards,Trim & Baseboards,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,baseboard installation quote,quote,Transactional,trim-baseboards,Trim & Baseboards,tier-3,,no,,,service page,/services/trim-baseboards.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,best baseboard installation,comparison,Commercial,trim-baseboards,Trim & Baseboards,tier-3,,no,,,service page,/services/trim-baseboards.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,best vinyl fence,comparison,Commercial,vinyl-fences,Vinyl Fences,tier-2,Fences,no,,,service page,/services/vinyl-fences.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,vinyl fence companies,hiring,Commercial,vinyl-fences,Vinyl Fences,tier-2,Fences,no,,,service page,/services/vinyl-fences.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,vinyl fence contractor,hiring,Commercial,vinyl-fences,Vinyl Fences,tier-2,Fences,no,,,service page,/services/vinyl-fences.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,vinyl fence ideas,ideas,Informational,vinyl-fences,Vinyl Fences,tier-2,Fences,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,vinyl fence permit ontario,permit,Informational,vinyl-fences,Vinyl Fences,tier-2,Fences,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,vinyl fence quote,quote,Transactional,vinyl-fences,Vinyl Fences,tier-2,Fences,no,,,service page,/services/vinyl-fences.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,best vinyl plank flooring,comparison,Commercial,vinyl-flooring,Vinyl Flooring,tier-2,Flooring,no,,,service page,/services/vinyl-flooring.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,vinyl plank flooring companies,hiring,Commercial,vinyl-flooring,Vinyl Flooring,tier-2,Flooring,no,,,service page,/services/vinyl-flooring.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,vinyl plank flooring contractor,hiring,Commercial,vinyl-flooring,Vinyl Flooring,tier-2,Flooring,no,,,service page,/services/vinyl-flooring.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,vinyl plank flooring ideas,ideas,Informational,vinyl-flooring,Vinyl Flooring,tier-2,Flooring,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,vinyl plank flooring permit ontario,permit,Informational,vinyl-flooring,Vinyl Flooring,tier-2,Flooring,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,vinyl plank flooring quote,quote,Transactional,vinyl-flooring,Vinyl Flooring,tier-2,Flooring,no,,,service page,/services/vinyl-flooring.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,best window replacement,comparison,Commercial,window-replacement,Window Replacement,tier-4,,no,,,service page,/services/window-replacement.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,window replacement companies,hiring,Commercial,window-replacement,Window Replacement,tier-4,,no,,,service page,/services/window-replacement.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,window replacement contractor,hiring,Commercial,window-replacement,Window Replacement,tier-4,,no,,,service page,/services/window-replacement.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,window replacement ideas,ideas,Informational,window-replacement,Window Replacement,tier-4,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,window replacement permit ontario,permit,Informational,window-replacement,Window Replacement,tier-4,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,window replacement quote,quote,Transactional,window-replacement,Window Replacement,tier-4,,no,,,service page,/services/window-replacement.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,best wood deck,comparison,Commercial,wood-decks,Wood Decks,tier-2,Decks,no,,,service page,/services/wood-decks.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,wood deck companies,hiring,Commercial,wood-decks,Wood Decks,tier-2,Decks,no,,,service page,/services/wood-decks.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,wood deck contractor,hiring,Commercial,wood-decks,Wood Decks,tier-2,Decks,no,,,service page,/services/wood-decks.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,wood deck ideas,ideas,Informational,wood-decks,Wood Decks,tier-2,Decks,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,wood deck permit ontario,permit,Informational,wood-decks,Wood Decks,tier-2,Decks,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,wood deck quote,quote,Transactional,wood-decks,Wood Decks,tier-2,Decks,no,,,service page,/services/wood-decks.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,best wood fence,comparison,Commercial,wood-fences,Wood Fences,tier-2,Fences,no,,,service page,/services/wood-fences.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,wood fence companies,hiring,Commercial,wood-fences,Wood Fences,tier-2,Fences,no,,,service page,/services/wood-fences.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,wood fence contractor,hiring,Commercial,wood-fences,Wood Fences,tier-2,Fences,no,,,service page,/services/wood-fences.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,wood fence ideas,ideas,Informational,wood-fences,Wood Fences,tier-2,Fences,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,wood fence permit ontario,permit,Informational,wood-fences,Wood Fences,tier-2,Fences,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,2,6,wood fence quote,quote,Transactional,wood-fences,Wood Fences,tier-2,Fences,no,,,service page,/services/wood-fences.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,affordable backsplash installation,price,Commercial,backsplash-installation,Backsplash Installation,tier-3,,no,,,service page,/services/backsplash-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,backsplash installation before and after,ideas,Informational,backsplash-installation,Backsplash Installation,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,backsplash installation estimate,quote,Transactional,backsplash-installation,Backsplash Installation,tier-3,,no,,,service page,/services/backsplash-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,how to backsplash installation,how-to,Informational,backsplash-installation,Backsplash Installation,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,affordable basement renovations,price,Commercial,basement-renovations,Basement Renovations,tier-1,,yes,,,service page,/services/basement-renovations.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,basement renovation estimate,quote,Transactional,basement-renovations,Basement Renovations,tier-1,,yes,,,service page,/services/basement-renovations.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,basement renovations before and after,ideas,Informational,basement-renovations,Basement Renovations,tier-1,,yes,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,how to basement renovation,how-to,Informational,basement-renovations,Basement Renovations,tier-1,,yes,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,affordable bathroom renovations,price,Commercial,bathroom-renovations,Bathroom Renovations,tier-1,,yes,,,service page,/services/bathroom-renovations.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,bathroom renovation estimate,quote,Transactional,bathroom-renovations,Bathroom Renovations,tier-1,,yes,,,service page,/services/bathroom-renovations.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,bathroom renovations before and after,ideas,Informational,bathroom-renovations,Bathroom Renovations,tier-1,,yes,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,how to bathroom renovation,how-to,Informational,bathroom-renovations,Bathroom Renovations,tier-1,,yes,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,affordable closet renovation,price,Commercial,closet-renovation,Closet Renovation,tier-4,,no,,,service page,/services/closet-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,closet renovation before and after,ideas,Informational,closet-renovation,Closet Renovation,tier-4,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,closet renovation estimate,quote,Transactional,closet-renovation,Closet Renovation,tier-4,,no,,,service page,/services/closet-renovation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,how to closet renovation,how-to,Informational,closet-renovation,Closet Renovation,tier-4,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,affordable composite deck,price,Commercial,composite-decks,Composite Decks,tier-2,Decks,no,,,service page,/services/composite-decks.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,composite deck before and after,ideas,Informational,composite-decks,Composite Decks,tier-2,Decks,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,composite deck estimate,quote,Transactional,composite-decks,Composite Decks,tier-2,Decks,no,,,service page,/services/composite-decks.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,how to composite deck,how-to,Informational,composite-decks,Composite Decks,tier-2,Decks,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,affordable condo renovations,price,Commercial,condo-renovations,Condo Renovations,tier-1,,no,,,service page,/services/condo-renovations.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,condo renovation estimate,quote,Transactional,condo-renovations,Condo Renovations,tier-1,,no,,,service page,/services/condo-renovations.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,condo renovations before and after,ideas,Informational,condo-renovations,Condo Renovations,tier-1,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,how to condo renovation,how-to,Informational,condo-renovations,Condo Renovations,tier-1,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,affordable countertop installation,price,Commercial,countertop-installation,Countertop Installation,tier-4,,no,,,service page,/services/countertop-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,countertop installation before and after,ideas,Informational,countertop-installation,Countertop Installation,tier-4,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,countertop installation estimate,quote,Transactional,countertop-installation,Countertop Installation,tier-4,,no,,,service page,/services/countertop-installation.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,6,how to countertop installation,how-to,Informational,countertop-installation,Countertop Installation,tier-4,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable crown moulding,price,Commercial,crown-molding,Crown Molding,tier-3,,no,,,service page,/services/crown-molding.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,crown moulding before and after,ideas,Informational,crown-molding,Crown Molding,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,crown moulding estimate,quote,Transactional,crown-molding,Crown Molding,tier-3,,no,,,service page,/services/crown-molding.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,how to crown moulding,how-to,Informational,crown-molding,Crown Molding,tier-3,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,affordable custom cabinetry,price,Commercial,custom-cabinetry,Custom Cabinetry,tier-4,,no,,,service page,/services/custom-cabinetry.html,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,custom cabinetry before and after,ideas,Informational,custom-cabinetry,Custom Cabinetry,tier-4,,no,,,blog post,/blog/,,,,no,,,,,,,,,,,,,
renovation-keyword-list,B,3,7,custom cabinetry estimate,quote,Transactional,custom-cabinetry,Custom Cabinetry,tier-4,,no,,,service page,/services/custom-cabinetry.html,,,,no,,,,,,,,,,,,,
